NPA,NXX,MBI Block,Company,OCN,Status,Rate Center,Date Assigned,Remarks
,,,,,,,,2018-10-26
581,200,0000-9999,,,Available,,N/A,
581,201,0000-9999,,,Available,,N/A,
581,202,0000-9999,,,Not Available,,N/A,
581,203,0000-9999,,,Not Available,,N/A,
581,204,0000-9999,,,Available,,N/A,
581,205,0000-9999,,,Available,,N/A,
581,206,0000-9999,,,Not Available,,N/A,
581,207,0000-9999,,,Not Available,,N/A,
581,208,0000-9999,,,Available,,N/A,
581,209,0000-9999,,,Available,,N/A,
581,210,0000-9999,,,Not Available,,N/A,
581,211,0000-9999,,,Not Available,,N/A,
581,212,0000-9999,,,Available,,N/A,
581,213,0000-9999,,,Available,,N/A,
581,214,0000-9999,,,Available,,N/A,
581,215,0000-0999,,,Available,,N/A,
581,215,1000-1999,,,Available,,N/A,
581,215,2000-2999,,,Available,,N/A,
581,215,3000-3999,,,Available,,N/A,
581,215,4000-4999,,,Available,,N/A,
581,215,5000-5999,,,Available,,N/A,
581,215,6000-6999,,,Available,,N/A,
581,215,7000-7999,,,Available,,N/A,
581,215,8000-8999,Bell Mobility,6574,In Service,Lac-Etchemin,Jan 29 2015 ,
581,215,9000-9999,Bell Mobility,6574,In Service,Lac-Etchemin,Jan 29 2015 ,
581,216,0000-9999,,,Available,,N/A,
581,217,0000-9999,,,Available,,N/A,
581,218,0000-9999,,,Available,,N/A,
581,219,0000-9999,,,Available,,N/A,
581,220,0000-9999,,,Available,,N/A,
581,221,0000-9999,,,Available,,N/A,
581,222,0000-9999,,,Available,,N/A,
581,223,0000-9999,,,Available,,N/A,
581,224,0000-0999,,,Available,,N/A,
581,224,1000-1999,,,Available,,N/A,
581,224,2000-2999,,,Available,,N/A,
581,224,3000-3999,Bell Mobility,6574,In Service,Chibougamau,Apr 19 2013 ,
581,224,4000-4999,Bell Mobility,6574,In Service,Chibougamau,Apr 19 2013 ,
581,224,5000-5999,,,Available,,N/A,
581,224,6000-6999,,,Available,,N/A,
581,224,7000-7999,,,Available,,N/A,
581,224,8000-8999,,,Available,,N/A,
581,224,9000-9999,,,Available,,N/A,
581,225,0000-9999,,,Available,,N/A,
581,226,0000-9999,,,Available,,N/A,
