NPA,NXX,MBI Block,Company,OCN,Status,Rate Center,Date Assigned,Remarks
,,,,,,,,2018-10-26
825,200,0000-9999,,,Available,,N/A,
825,201,0000-9999,,,Available,,N/A,
825,202,0000-9999,,,Available,,N/A,
825,203,0000-9999,,,Available,,N/A,
825,204,0000-9999,,,Available,,N/A,
825,205,0000-9999,,,Available,,N/A,
825,206,0000-9999,,,Available,,N/A,
825,207,0000-9999,,,Available,,N/A,
825,208,0000-9999,,,Available,,N/A,
825,209,0000-9999,,,Available,,N/A,
825,210,0000-9999,,,Available,,N/A,
825,211,0000-9999,,,Not Available,,N/A,
825,212,0000-9999,,,Available,,N/A,
825,213,0000-9999,,,Available,,N/A,
825,214,0000-9999,,,Available,,N/A,
825,215,0000-9999,,,Available,,N/A,
825,216,0000-9999,,,Available,,N/A,
825,217,0000-9999,,,Available,,N/A,
825,218,0000-9999,,,Available,,N/A,
825,219,0000-9999,,,Available,,N/A,
825,220,0000-9999,,,Available,,N/A,
825,221,0000-9999,,,Available,,N/A,
825,222,0000-9999,,,Available,,N/A,
825,223,0000-9999,,,Available,,N/A,
825,224,0000-9999,,,Available,,N/A,
825,225,0000-9999,,,Available,,N/A,
825,226,0000-9999,,,Available,,N/A,
825,227,0000-9999,,,Available,,N/A,
825,228,0000-9999,,,Available,,N/A,
825,229,0000-9999,,,Available,,N/A,
825,230,0000-9999,,,Available,,N/A,
825,231,0000-9999,,,Available,,N/A,
825,232,0000-9999,,,Available,,N/A,
825,233,0000-9999,,,Available,,N/A,
825,234,0000-9999,,,Available,,N/A,
825,235,0000-9999,,,Available,,N/A,
825,236,0000-9999,,,Available,,N/A,
825,237,0000-9999,,,Available,,N/A,
825,238,0000-9999,,,Available,,N/A,
825,239,0000-9999,,,Available,,N/A,
825,240,0000-9999,,,Available,,N/A,
825,241,0000-9999,,,Available,,N/A,
825,242,0000-9999,,,Available,,N/A,
825,243,0000-9999,,,Available,,N/A,
825,244,0000-9999,,,Available,,N/A,
825,245,0000-9999,,,Available,,N/A,
825,246,0000-9999,,,Available,,N/A,
825,247,0000-9999,,,Available,,N/A,
825,248,0000-9999,,,Available,,N/A,
825,249,0000-9999,,,Available,,N/A,
825,250,0000-9999,,,Available,,N/A,
825,251,0000-9999,,,Available,,N/A,
825,252,0000-9999,,,Available,,N/A,
825,253,0000-9999,,,Available,,N/A,
825,254,0000-9999,,,Available,,N/A,
825,255,0000-9999,,,Available,,N/A,
825,256,0000-9999,,,Available,,N/A,
825,257,0000-9999,,,Available,,N/A,
825,258,0000-9999,,,Available,,N/A,
825,259,0000-9999,,,Available,,N/A,
825,260,0000-9999,,,Available,,N/A,
825,261,0000-9999,,,Available,,N/A,
825,262,0000-9999,,,Available,,N/A,
825,263,0000-9999,,,Available,,N/A,
825,264,0000-9999,,,Available,,N/A,
825,265,0000-9999,,,Available,,N/A,
825,266,0000-9999,,,Available,,N/A,
825,267,0000-9999,,,Available,,N/A,
825,268,0000-9999,,,Available,,N/A,
825,269,0000-9999,,,Available,,N/A,
825,270,0000-9999,,,Available,,N/A,
825,271,0000-9999,,,Available,,N/A,
825,272,0000-9999,,,Available,,N/A,
825,273,0000-9999,,,Available,,N/A,
825,274,0000-9999,,,Available,,N/A,
825,275,0000-9999,,,Available,,N/A,
825,276,0000-9999,,,Available,,N/A,
825,277,0000-9999,,,Available,,N/A,
825,278,0000-9999,,,Available,,N/A,
825,279,0000-9999,,,Available,,N/A,
