NPA,NXX,MBI Block,Company,OCN,Status,Rate Center,Date Assigned,Remarks
,,,,,,,,2018-10-26
403,200,0000-9999,TELUS Mobility,8303,In Service,Calgary,May 18 2007 ,
403,201,0000-9999,TELUS Mobility,8303,In Service,Calgary,Oct 27 2006 ,
403,202,0000-9999,TELUS Mobility,8303,In Service,Calgary,Oct 27 2006 ,
403,203,0000-9999,TELUS Mobility,8303,In Service,Calgary,Oct 27 2006 ,
403,204,0000-9999,TELUS Mobility,8303,In Service,Calgary,Oct 27 2006 ,
403,205,0000-9999,TELUS Mobility,8303,In Service,Calgary,Oct 19 2006 ,
403,206,0000-9999,Bell Mobility,6574,In Service,Milk River,Nov 10 2006 ,
403,207,0000-9999,Bell Mobility,6574,In Service,Olds,Nov 10 2006 ,
403,208,0000-9999,Bell Mobility,6574,In Service,Oyen,Nov 10 2006 ,
403,209,0000-9999,Bell Mobility,6574,In Service,Pincher Creek,Nov 10 2006 ,
403,210,0000-9999,Bell Mobility,6574,In Service,Ponoka,Nov 10 2006 ,
403,211,0000-9999,,,Not Available,,N/A,
403,212,0000-9999,Bell Mobility,6574,In Service,Rocky Mountain House,Nov 10 2006 ,
403,213,0000-9999,Bell Mobility,6574,In Service,Strathmore,Nov 10 2006 ,
403,214,0000-9999,Bell Mobility,6574,In Service,Sundre,Nov 10 2006 ,
403,215,0000-9999,Bell Mobility,6574,In Service,Three Hills,Nov 10 2006 ,
403,216,0000-9999,Bell Mobility,6574,In Service,Vauxhall,Nov 10 2006 ,
403,217,0000-9999,Bell Mobility,6574,In Service,Veteran,Nov 10 2006 ,
403,218,0000-9999,Bell Mobility,6574,In Service,Vulcan,Nov 10 2006 ,
403,219,0000-9999,TELUS Mobility,8303,In Service,Calgary,Feb  6 2008 ,
403,220,0000-9999,TELUS Mobility,8303,In Service,Calgary,Feb  6 2008 ,
403,221,0000-9999,TELUS Mobility,8303,In Service,Calgary,Feb  6 2008 ,
403,222,0000-9999,Bell Mobility,6574,In Service,Calgary,May 25 2017 ,
403,223,0000-9999,,,Available,,N/A,
403,224,0000-9999,,,Available,,N/A,
403,225,0000-9999,,,Available,,N/A,
403,226,0000-9999,Bell Mobility,6574,In Service,Calgary,Apr  7 2010 ,
403,227,0000-9999,,,Available,,N/A,
403,228,0000-9999,Bell Mobility,6574,In Service,Calgary,Mar 16 2008 ,
403,229,0000-9999,Bell Mobility,6574,In Service,Calgary,Jun 21 2010 ,
403,230,0000-9999,Bell Mobility,6574,In Service,Calgary,May 16 2008 ,
403,231,0000-9999,Bell Mobility,6574,In Service,Calgary,May 16 2008 ,
