NPA,NXX,MBI Block,Company,OCN,Status,Rate Center,Date Assigned,Remarks
,,,,,,,,2018-10-26
548,200,0000-9999,,,Not Available,,N/A,
548,201,0000-9999,,,Available,,N/A,
548,202,0000-9999,,,Available,,N/A,
548,203,0000-9999,,,Available,,N/A,
548,204,0000-9999,,,Available,,N/A,
548,205,0000-9999,,,Available,,N/A,
548,206,0000-9999,,,Available,,N/A,
548,207,0000-9999,,,Available,,N/A,
548,208,0000-9999,,,Available,,N/A,
548,209,0000-9999,,,Available,,N/A,
548,210,0000-9999,,,Available,,N/A,
548,211,0000-9999,,,Not Available,,N/A,
548,212,0000-9999,,,Available,,N/A,
548,213,0000-9999,,,Available,,N/A,
548,214,0000-9999,,,Available,,N/A,
548,215,0000-9999,,,Available,,N/A,
548,216,0000-9999,,,Available,,N/A,
548,217,0000-9999,,,Available,,N/A,
548,218,0000-9999,,,Available,,N/A,
548,219,0000-9999,,,Available,,N/A,
548,220,0000-9999,,,Available,,N/A,
548,221,0000-9999,,,Available,,N/A,
548,222,0000-9999,,,Available,,N/A,
548,223,0000-9999,,,Available,,N/A,
548,224,0000-9999,,,Available,,N/A,
548,225,0000-9999,,,Available,,N/A,
548,226,0000-9999,,,Not Available,,N/A,
548,227,0000-9999,,,Available,,N/A,
548,228,0000-9999,,,Available,,N/A,
548,229,0000-9999,,,Available,,N/A,
548,230,0000-9999,,,Available,,N/A,
548,231,0000-9999,,,Available,,N/A,
548,232,0000-9999,,,Not Available,,N/A,
548,233,0000-9999,,,Not Available,,N/A,
548,234,0000-9999,,,Not Available,,N/A,
548,235,0000-9999,,,Not Available,,N/A,
548,236,0000-9999,,,Not Available,,N/A,
548,237,0000-9999,,,Not Available,,N/A,
548,238,0000-9999,,,Not Available,,N/A,
548,239,0000-9999,,,Not Available,,N/A,
548,240,0000-9999,,,Not Available,,N/A,
548,241,0000-9999,,,Not Available,,N/A,
548,242,0000-9999,,,Not Available,,N/A,
548,243,0000-9999,,,Not Available,,N/A,
548,244,0000-9999,,,Not Available,,N/A,
548,245,0000-9999,,,Not Available,,N/A,
548,246,0000-9999,,,Not Available,,N/A,
548,247,0000-9999,,,Not Available,,N/A,
548,248,0000-9999,,,Not Available,,N/A,
548,249,0000-9999,,,Not Available,,N/A,
548,250,0000-9999,,,Not Available,,N/A,
548,251,0000-9999,,,Not Available,,N/A,
548,252,0000-9999,,,Not Available,,N/A,
548,253,0000-9999,,,Not Available,,N/A,
548,254,0000-9999,,,Not Available,,N/A,
548,255,0000-9999,,,Not Available,,N/A,
548,256,0000-9999,,,Not Available,,N/A,
548,257,0000-9999,,,Not Available,,N/A,
548,258,0000-9999,,,Not Available,,N/A,
548,259,0000-9999,,,Not Available,,N/A,
548,260,0000-9999,,,Not Available,,N/A,
548,261,0000-9999,,,Not Available,,N/A,
548,262,0000-9999,,,Not Available,,N/A,
