NPA,NXX,MBI Block,Company,OCN,Status,Rate Center,Date Assigned,Remarks
,,,,,,,,2018-10-26
416,200,0000-9999,Bell Mobility,6574,In Service,Toronto,Grandfathered,
416,201,0000-0999,,,Available,,N/A,
416,201,1000-1999,Bell Mobility,6574,In Service,Toronto,Grandfathered,
416,201,2000-2999,Bell Mobility,6574,In Service,Toronto,Grandfathered,
416,201,3000-3999,,,Available,,N/A,
416,201,4000-4999,,,Available,,N/A,
416,201,5000-5999,,,Available,,N/A,
416,201,6000-6999,,,Available,,N/A,
416,201,7000-7999,,,Available,,N/A,
416,201,8000-8999,,,Available,,N/A,
416,201,9000-9999,,,Available,,N/A,
416,202,0000-9999,TELUS Mobility,8303,In Service,Toronto,Oct 28 2006 ,
416,203,0000-9999,TELUS Mobility,8303,In Service,Toronto,Oct 28 2006 ,
416,204,0000-9999,TELUS Mobility,8303,In Service,Toronto,Oct 28 2006 ,
416,205,0000-9999,TELUS Mobility,8303,In Service,Toronto,Oct 28 2006 ,
416,206,0000-9999,TELUS Mobility,8303,In Service,Toronto,Grandfathered,
416,207,0000-9999,TELUS Mobility,8303,In Service,Toronto,Oct 28 2006 ,
416,208,0000-9999,Bell Mobility,6574,In Service,Toronto,Mar  1 2007 ,
416,209,0000-9999,Bell Mobility,6574,In Service,Toronto,Grandfathered,
416,210,0000-9999,Bell Mobility,6574,In Service,Toronto,Oct  3 2007 ,
416,211,0000-9999,,,Not Available,,N/A,
416,212,0000-9999,Bell Mobility,6574,In Service,Toronto,Oct  3 2007 ,
416,213,0000-9999,Bell Mobility,6574,In Service,Toronto,Dec 11 2007 ,
416,214,0000-9999,Bell Mobility,6574,In Service,Toronto,Dec 11 2007 ,
416,215,0000-9999,Bell Mobility,6574,In Service,Toronto,Dec 11 2007 ,
416,216,0000-9999,TELUS Mobility,8303,In Service,Toronto,Sep 23 2008 ,
416,217,0000-9999,TELUS Mobility,8303,In Service,Toronto,Sep 23 2008 ,
416,218,0000-9999,TELUS Mobility,8303,In Service,Toronto,Sep 23 2008 ,
416,219,0000-9999,,,Available,,N/A,
416,220,0000-9999,TELUS Mobility,8303,In Service,Toronto,Grandfathered,
416,221,0000-9999,Bell Mobility,6574,In Service,Toronto,Nov  4 2008 ,
416,222,0000-9999,TELUS Mobility,8303,In Service,Toronto,Nov 24 2009 ,
416,223,0000-9999,Bell Mobility,6574,In Service,Toronto,Apr  7 2010 ,
416,224,0000-9999,Bell Mobility,6574,In Service,Toronto,Oct  8 2010 ,
416,225,0000-9999,Bell Mobility,6574,In Service,Toronto,Feb 26 2015 ,
416,226,0000-9999,Bell Mobility,6574,In Service,Toronto,Jun 21 2010 ,
