NPA,NXX,MBI Block,Company,OCN,Status,Rate Center,Date Assigned,Remarks
,,,,,,,,2018-10-26
709,200,0000-9999,,,Not Available,,N/A,
709,201,0000-9999,,,Not Available,,N/A,
709,202,0000-9999,,,Not Available,,N/A,
709,203,0000-9999,,,Not Available,,N/A,
709,204,0000-9999,,,Not Available,,N/A,
709,205,0000-9999,,,Not Available,,N/A,
709,206,0000-9999,,,Not Available,,N/A,
709,207,0000-9999,,,Not Available,,N/A,
709,208,0000-9999,,,Not Available,,N/A,
709,209,0000-9999,,,Available,,N/A,
709,210,0000-9999,,,Not Available,,N/A,
709,211,0000-9999,,,Not Available,,N/A,
709,212,0000-9999,TELUS Mobility,8303,In Service,St. Anthony,Jun 29 2010 ,
709,213,0000-9999,TELUS Mobility,8303,In Service,Freshwater,Jul 21 2010 ,
709,214,0000-9999,TELUS Mobility,8303,In Service,Stephenville,Jun 29 2010 ,
709,215,0000-9999,TELUS Mobility,8303,In Service,Deer Lake,Jun 29 2010 ,
709,216,0000-9999,TELUS Mobility,8303,In Service,Corner Brook,Sep 20 2013 ,
709,217,0000-9999,TELUS Mobility,8303,In Service,Happy Valley - Goose Bay,Oct 30 2013 ,
709,218,0000-9999,TELUS Mobility,8303,In Service,Bonavista,May 19 2015 ,
709,219,0000-9999,TELUS Mobility,8303,Assigned,St. John's,Mar 27 2018 ,
709,220,0000-9999,,,Available,,N/A,
709,221,0000-9999,,,Available,,N/A,
709,222,0000-9999,TELUS Mobility,8303,In Service,Bay Roberts,Sep 29 2007 ,
709,223,0000-9999,,,Available,,N/A,
709,224,0000-9999,,,Available,,N/A,
709,225,0000-9999,,,Available,,N/A,
709,226,0000-9999,Bell Mobility Aliant,329A,In Service,Freshwater,Grandfathered,
709,227,0000-0999,,,Available,,N/A,
709,227,1000-1999,Bell Mobility Aliant,329A,In Service,Freshwater,Grandfathered,
709,227,2000-2999,Bell Mobility Aliant,329A,In Service,Freshwater,Grandfathered,
709,227,3000-3999,,,Available,,N/A,
709,227,4000-4999,Bell Mobility Aliant,329A,In Service,Freshwater,Grandfathered,
709,227,5000-5999,Bell Mobility Aliant,329A,In Service,Freshwater,Grandfathered,
709,227,6000-6999,Bell Mobility Aliant,329A,In Service,Freshwater,Grandfathered,
709,227,7000-7999,,,Available,,N/A,
709,227,8000-8999,,,Available,,N/A,
709,227,9000-9999,Bell Mobility Aliant,329A,In Service,Freshwater,Grandfathered,
709,228,0000-9999,,,Available,,N/A,
709,229,0000-9999,Bell Mobility,6574,In Service,Burgeo,Nov 27 2006 ,
709,230,0000-0999,TELUS Mobility,8303,In Service,Freshwater,Jul 13 2010 ,
709,230,1000-1999,TELUS Mobility,8303,In Service,Freshwater,Jul 13 2010 ,
709,230,2000-2999,,,Available,,N/A,
709,230,3000-3999,,,Available,,N/A,
709,230,4000-4999,,,Available,,N/A,
709,230,5000-5999,,,Available,,N/A,
709,230,6000-6999,,,Available,,N/A,
709,230,7000-7999,,,Available,,N/A,
709,230,8000-8999,,,Available,,N/A,
709,230,9000-9999,,,Available,,N/A,
709,231,0000-9999,,,Available,,N/A,
709,232,0000-9999,,,Available,,N/A,
709,233,0000-9999,,,Available,,N/A,
709,234,0000-9999,Bell Mobility,6574,In Service,Gander,Nov 27 2006 ,
709,235,0000-0999,TELUS Mobility,8303,In Service,Gander,Grandfathered,
709,235,1000-1999,TELUS Mobility,8303,In Service,Gander,Grandfathered,
709,235,2000-2999,Bell Mobility,6574,In Service,Gander,Grandfathered,
709,235,3000-3999,TELUS Mobility,8303,In Service,Glenwood,Jan 28 2010 ,
709,235,4000-4999,TELUS Mobility,8303,In Service,Glenwood,Jan 28 2010 ,
709,235,5000-5999,,,Available,,N/A,
709,235,6000-6999,,,Available,,N/A,
709,235,7000-7999,,,Available,,N/A,
709,235,8000-8999,,,Available,,N/A,
709,235,9000-9999,Bell Mobility,6574,In Service,Gander,Grandfathered,
709,236,0000-9999,,,Available,,N/A,
709,237,0000-9999,Bell Mobility,6574,In Service,St. John's,Mar 22 2007 ,
709,238,0000-9999,,,Available,,N/A,
709,239,0000-9999,TELUS Mobility,8303,In Service,Clarenville,Nov  7 2006 ,
709,240,0000-9999,Bell Mobility Aliant,329A,In Service,Clarenville,Jul 30 2018 ,
709,241,0000-9999,Bell Mobility Aliant,329A,In Service,Upper Island Cove,Jul 31 2018 ,
709,242,0000-9999,,,Available,,N/A,
709,243,0000-9999,Bell Mobility Aliant,329A,In Service,Marystown,Jul 30 2018 ,
709,244,0000-9999,Bell Mobility Aliant,329A,In Service,Springdale,Aug  1 2018 ,
709,245,0000-9999,Bell Mobility Aliant,329A,In Service,Carbonear,Aug  1 2018 ,
709,246,0000-9999,Bell Mobility Aliant,329A,In Service,Twillingate,Aug  1 2018 ,
709,247,0000-9999,,,Available,,N/A,
709,248,0000-9999,,,Available,,N/A,
709,249,0000-9999,,,Available,,N/A,
709,250,0000-9999,,,Not Available,,N/A,
709,251,0000-9999,,,Available,,N/A,
709,252,0000-9999,Bell Mobility Aliant,329A,In Service,St. John's,Jul 13 2014 ,
709,253,0000-9999,,,Available,,N/A,
709,254,0000-9999,,,Available,,N/A,
709,255,0000-9999,,,Available,,N/A,
709,256,0000-0999,Bell Mobility Aliant,329A,In Service,Gander,Nov  6 2007 ,
709,256,1000-1999,TELUS Mobility,8303,In Service,Gander,Nov  9 2007 ,
709,256,2000-2999,TELUS Mobility,8303,In Service,Gander,Nov  9 2007 ,
709,256,3000-3999,TELUS Mobility,8303,In Service,Gander,Nov  9 2007 ,
709,256,4000-4999,TELUS Mobility,8303,In Service,Gander,Nov  9 2007 ,
709,256,5000-5999,TELUS Mobility,8303,In Service,Gander,Nov  9 2007 ,
709,256,6000-6999,TELUS Mobility,8303,In Service,Gander,Nov  9 2007 ,
709,256,7000-7999,TELUS Mobility,8303,In Service,Gander,Nov  9 2007 ,
709,256,8000-8999,TELUS Mobility,8303,In Service,Gander,Nov  9 2007 ,
709,256,9000-9999,TELUS Mobility,8303,In Service,Gander,Nov  9 2007 ,
709,257,0000-9999,,,Available,,N/A,
709,258,0000-9999,,,Available,,N/A,
709,259,0000-9999,,,Available,,N/A,
709,260,0000-9999,,,Available,,N/A,
709,261,0000-9999,,,Available,,N/A,
709,262,0000-9999,,,Available,,N/A,
709,263,0000-0999,,,Available,,N/A,
709,263,1000-1999,,,Available,,N/A,
709,263,2000-2999,,,Available,,N/A,
709,263,3000-3999,,,Available,,N/A,
709,263,4000-4999,Bell Mobility Aliant,329A,In Service,Triton,Grandfathered,
709,263,5000-5999,,,Available,,N/A,
709,263,6000-6999,Bell Mobility Aliant,329A,In Service,Triton,Grandfathered,
709,263,7000-7999,,,Available,,N/A,
709,263,8000-8999,,,Available,,N/A,
709,263,9000-9999,,,Available,,N/A,
709,264,0000-9999,,,Available,,N/A,
709,265,0000-9999,,,Available,,N/A,
709,266,0000-0999,,,Available,,N/A,
709,266,1000-1999,,,Available,,N/A,
709,266,2000-2999,,,Available,,N/A,
709,266,3000-3999,,,Available,,N/A,
709,266,4000-4999,Bell Mobility Aliant,329A,In Service,Fogo,Grandfathered,
709,266,5000-5999,,,Available,,N/A,
709,266,6000-6999,Bell Mobility,6574,In Service,Fogo,Grandfathered,
709,266,7000-7999,Bell Mobility Aliant,329A,In Service,Fogo,Grandfathered,
709,266,8000-8999,,,Available,,N/A,
709,266,9000-9999,,,Available,,N/A,
709,267,0000-9999,,,Available,,N/A,
709,268,0000-9999,,,Available,,N/A,
709,269,0000-9999,,,Available,,N/A,
709,270,0000-9999,Bell Mobility Aliant,329A,In Service,Fogo,Grandfathered,
709,271,0000-9999,,,Available,,N/A,
709,272,0000-9999,,,Available,,N/A,
709,273,0000-9999,TELUS Mobility,8303,In Service,St. John's,Jun 13 2007 ,
709,274,0000-9999,,,Available,,N/A,
709,275,0000-9999,,,Available,,N/A,
709,276,0000-0999,TELUS Mobility,8303,In Service,Marystown,Grandfathered,
709,276,1000-1999,Bell Mobility,6574,In Service,Marystown,Grandfathered,
709,276,2000-2999,Bell Mobility Aliant,329A,In Service,Marystown,Nov 12 2007 ,
709,276,3000-3999,TELUS Mobility,8303,In Service,Garnish,Nov 12 2007 ,
709,276,4000-4999,TELUS Mobility,8303,In Service,Rushoon,Nov 12 2007 ,
709,276,5000-5999,TELUS Mobility,8303,In Service,Marystown,Nov 12 2007 ,
709,276,6000-6999,TELUS Mobility,8303,In Service,Marystown,Nov 12 2007 ,
709,276,7000-7999,TELUS Mobility,8303,In Service,Marystown,Nov 12 2007 ,
709,276,8000-8999,TELUS Mobility,8303,In Service,Marystown,Nov 12 2007 ,
709,276,9000-9999,TELUS Mobility,8303,In Service,Marystown,Nov 12 2007 ,
709,277,0000-9999,Bell Mobility Aliant,329A,In Service,Marystown,Grandfathered,
709,278,0000-9999,,,Available,,N/A,
709,279,0000-9999,TELUS Mobility,8303,In Service,Marystown,Nov  7 2006 ,
709,280,0000-9999,Bell Mobility Aliant,329A,In Service,Labrador City - Wabush,Grandfathered,
709,281,0000-9999,,,Available,,N/A,
709,282,0000-0999,Bell Mobility,6574,In Service,Labrador City - Wabush,Jun 24 2008 ,
709,282,1000-1999,Bell Mobility,6574,In Service,Labrador City - Wabush,Jun 24 2008 ,
709,282,2000-2999,Bell Mobility Aliant,329A,In Service,Labrador City - Wabush,Apr 16 2010 ,
709,282,3000-3999,Bell Mobility Aliant,329A,In Service,Labrador City - Wabush,Apr 16 2010 ,
709,282,4000-4999,Bell Mobility Aliant,329A,In Service,Labrador City - Wabush,Grandfathered,
709,282,5000-5999,Bell Mobility Aliant,329A,In Service,Labrador City - Wabush,Grandfathered,
709,282,6000-6999,Bell Mobility Aliant,329A,In Service,Labrador City - Wabush,Grandfathered,
709,282,7000-7999,,,Available,,N/A,
709,282,8000-8999,Bell Mobility Aliant,329A,In Service,Labrador City - Wabush,Grandfathered,
709,282,9000-9999,,,Available,,N/A,
709,283,0000-0999,Bell Mobility Aliant,329A,In Service,Stephenville,May 10 2010 ,
709,283,1000-1999,Bell Mobility Aliant,329A,In Service,Stephenville,May 10 2010 ,
709,283,2000-2999,Bell Mobility Aliant,329A,In Service,Stephenville,May 10 2010 ,
709,283,3000-3999,Bell Mobility Aliant,329A,In Service,Stephenville,May 10 2010 ,
709,283,4000-4999,Bell Mobility Aliant,329A,In Service,Stephenville,May 10 2010 ,
709,283,5000-5999,,,Available,,N/A,
709,283,6000-6999,,,Available,,N/A,
709,283,7000-7999,,,Available,,N/A,
709,283,8000-8999,,,Available,,N/A,
709,283,9000-9999,,,Available,,N/A,
709,284,0000-9999,,,Available,,N/A,
709,285,0000-0999,Bell Mobility,6574,In Service,Labrador City - Wabush,Grandfathered,
709,285,1000-1999,TELUS Mobility,8303,In Service,Labrador City - Wabush,Sep 12 2008 ,
709,285,2000-2999,TELUS Mobility,8303,In Service,Labrador City - Wabush,Sep 12 2008 ,
709,285,3000-3999,TELUS Mobility,8303,In Service,Labrador City - Wabush,Sep 12 2008 ,
709,285,4000-4999,TELUS Mobility,8303,In Service,Labrador City - Wabush,Sep 12 2008 ,
709,285,5000-5999,TELUS Mobility,8303,In Service,Labrador City - Wabush,Sep 12 2008 ,
709,285,6000-6999,TELUS Mobility,8303,In Service,Labrador City - Wabush,Sep 12 2008 ,
709,285,7000-7999,TELUS Mobility,8303,In Service,Labrador City - Wabush,Sep 12 2008 ,
709,285,8000-8999,TELUS Mobility,8303,In Service,Labrador City - Wabush,Sep 12 2008 ,
709,285,9000-9999,TELUS Mobility,8303,In Service,Labrador City - Wabush,Sep 12 2008 ,
709,286,0000-9999,,,Available,,N/A,
709,287,0000-9999,,,Available,,N/A,
709,288,0000-9999,,,Available,,N/A,
709,289,0000-9999,,,Available,,N/A,
709,290,0000-0999,Bell Mobility Aliant,329A,In Service,Grand Falls,Grandfathered,
709,290,1000-1999,Bell Mobility Aliant,329A,In Service,Grand Falls,Grandfathered,
709,290,2000-2999,Bell Mobility,6574,In Service,Grand Falls,Grandfathered,
709,290,3000-3999,Bell Mobility Aliant,329A,In Service,Grand Falls,Grandfathered,
709,290,4000-4999,Bell Mobility Aliant,329A,In Service,Grand Falls,Grandfathered,
709,290,5000-5999,Bell Mobility Aliant,329A,In Service,Grand Falls,Grandfathered,
709,290,6000-6999,Bell Mobility Aliant,329A,In Service,Grand Falls,Grandfathered,
709,290,7000-7999,Bell Mobility Aliant,329A,In Service,Grand Falls,Grandfathered,
709,290,8000-8999,Bell Mobility Aliant,329A,In Service,Grand Falls,Grandfathered,
709,290,9000-9999,Bell Mobility Aliant,329A,In Service,Grand Falls,Grandfathered,
709,291,0000-9999,Bell Mobility Aliant,329A,In Service,Carmanville,Aug  9 2010 ,
709,292,0000-9999,Bell Mobility,6574,In Service,Grand Falls,Nov 27 2006 ,
709,293,0000-0999,TELUS Mobility,8303,In Service,Grand Falls,Grandfathered,
709,293,1000-1999,TELUS Mobility,8303,In Service,Grand Falls,Grandfathered,
709,293,2000-2999,TELUS Mobility,8303,In Service,Grand Falls,Grandfathered,
709,293,3000-3999,Bell Mobility,6574,In Service,Grand Falls,Grandfathered,
709,293,4000-4999,TELUS Mobility,8303,In Service,Grand Falls,Grandfathered,
709,293,5000-5999,,,Available,,N/A,
709,293,6000-6999,,,Available,,N/A,
709,293,7000-7999,,,Available,,N/A,
709,293,8000-8999,Bell Mobility Aliant,329A,In Service,Grand Falls,Nov 13 2007 ,
709,293,9000-9999,Bell Mobility,6574,In Service,Grand Falls,Grandfathered,
709,294,0000-9999,,,Not Available,,N/A,
709,295,0000-9999,,,Available,,N/A,
709,296,0000-9999,,,Available,,N/A,
709,297,0000-9999,Bell Mobility Aliant,329A,In Service,Baie Verte,Oct 30 2009 ,
709,298,0000-9999,Bell Mobility Aliant,329A,In Service,Port Saunders,Aug 11 2010 ,
709,299,0000-9999,Bell Mobility Aliant,329A,In Service,Deer Lake,Jul 17 2014 ,
709,300,0000-9999,,,Not Available,,N/A,
709,301,0000-9999,,,Not Available,,N/A,
709,302,0000-9999,,,Not Available,,N/A,
709,303,0000-9999,Bell Mobility Aliant,329A,In Service,Eastport,Oct  8 2008 ,
709,304,0000-9999,Bell Mobility Aliant,329A,In Service,Twillingate,Mar 31 2010 ,
709,305,0000-9999,,,Not Available,,N/A,
709,306,0000-9999,,,Not Available,,N/A,
709,307,0000-9999,,,Not Available,,N/A,
709,308,0000-9999,,,Not Available,,N/A,
709,309,0000-9999,,,Not Available,,N/A,
709,310,0000-9999,,,Available,,N/A,
709,311,0000-9999,,,Not Available,,N/A,
709,312,0000-9999,,,Not Available,,N/A,
709,313,0000-9999,,,Not Available,,N/A,
709,314,0000-9999,,,Available,,N/A,
709,315,0000-9999,,,Available,,N/A,
709,316,0000-9999,,,Not Available,,N/A,
709,317,0000-9999,,,Not Available,,N/A,
709,318,0000-9999,,,Not Available,,N/A,
709,319,0000-9999,,,Not Available,,N/A,
709,320,0000-9999,Bell Mobility Aliant,329A,In Service,St. Lawrence,Nov 16 2011 ,
709,321,0000-9999,,,Not Available,,N/A,
