NPA,NXX,MBI Block,Company,OCN,Status,Rate Center,Date Assigned,Remarks
,,,,,,,,2018-10-26
782,200,0000-9999,,,Available,,N/A,
782,201,0000-9999,,,Not Available,,N/A,
782,202,0000-9999,,,Not Available,,N/A,
782,203,0000-9999,,,Not Available,,N/A,
782,204,0000-9999,,,Not Available,,N/A,
782,205,0000-9999,,,Not Available,,N/A,
782,206,0000-9999,,,Not Available,,N/A,
782,207,0000-9999,,,Not Available,,N/A,
782,208,0000-9999,,,Not Available,,N/A,
782,209,0000-9999,,,Not Available,,N/A,
782,210,0000-9999,,,Not Available,,N/A,
782,211,0000-9999,,,Not Available,,N/A,
782,212,0000-9999,,,Not Available,,N/A,
782,213,0000-9999,,,Not Available,,N/A,
782,214,0000-9999,,,Not Available,,N/A,
782,215,0000-9999,,,Not Available,,N/A,
782,216,0000-9999,,,Not Available,,N/A,
782,217,0000-9999,,,Not Available,,N/A,
782,218,0000-9999,,,Not Available,,N/A,
782,219,0000-9999,,,Not Available,,N/A,
782,220,0000-9999,,,Not Available,,N/A,
782,221,0000-9999,,,Not Available,,N/A,
782,222,0000-9999,,,Not Available,,N/A,
782,223,0000-9999,,,Not Available,,N/A,
782,224,0000-9999,,,Not Available,,N/A,
782,225,0000-9999,,,Not Available,,N/A,
782,226,0000-9999,,,Not Available,,N/A,
782,227,0000-9999,,,Not Available,,N/A,
782,228,0000-9999,,,Not Available,,N/A,
782,229,0000-9999,,,Not Available,,N/A,
782,230,0000-9999,,,Not Available,,N/A,
782,231,0000-9999,,,Not Available,,N/A,
782,232,0000-9999,TELUS Mobility,8303,In Service,Kentville,Sep 29 2017 ,
782,233,0000-9999,TELUS Mobility,8303,In Service,New Glasgow,May  9 2018 ,
782,234,0000-9999,TELUS Mobility,8303,In Service,Halifax,Nov 11 2014 ,
782,235,0000-9999,TELUS Mobility,8303,In Service,Baddeck,Apr 24 2015 ,
782,236,0000-9999,TELUS Mobility,8303,In Service,Cheticamp,Apr 24 2015 ,
782,237,0000-9999,,,Not Available,,N/A,
782,238,0000-9999,,,Not Available,,N/A,
782,239,0000-9999,,,Not Available,,N/A,
782,240,0000-9999,,,Not Available,,N/A,
782,241,0000-9999,,,Not Available,,N/A,
782,242,0000-9999,,,Not Available,,N/A,
782,243,0000-9999,,,Not Available,,N/A,
782,244,0000-9999,,,Not Available,,N/A,
782,245,0000-9999,,,Not Available,,N/A,
782,246,0000-9999,,,Not Available,,N/A,
782,247,0000-9999,,,Not Available,,N/A,
782,248,0000-9999,,,Not Available,,N/A,
782,249,0000-9999,,,Not Available,,N/A,
782,250,0000-9999,,,Available,,N/A,
782,251,0000-9999,,,Available,,N/A,
782,252,0000-9999,,,Available,,N/A,
782,253,0000-9999,,,Available,,N/A,
782,254,0000-9999,,,Available,,N/A,
782,255,0000-9999,,,Available,,N/A,
782,256,0000-9999,,,Available,,N/A,
782,257,0000-9999,,,Available,,N/A,
782,258,0000-9999,,,Available,,N/A,
782,259,0000-9999,,,Available,,N/A,
782,260,0000-9999,,,Available,,N/A,
782,261,0000-9999,,,Available,,N/A,
782,262,0000-9999,,,Not Available,,N/A,
782,263,0000-9999,,,Not Available,,N/A,
782,264,0000-9999,,,Available,,N/A,
782,265,0000-9999,,,Available,,N/A,
782,266,0000-9999,,,Available,,N/A,
782,267,0000-9999,,,Available,,N/A,
782,268,0000-9999,,,Available,,N/A,
782,269,0000-9999,,,Available,,N/A,
782,270,0000-9999,,,Available,,N/A,
782,271,0000-9999,,,Available,,N/A,
782,272,0000-9999,,,Available,,N/A,
782,273,0000-9999,,,Available,,N/A,
782,274,0000-9999,,,Available,,N/A,
782,275,0000-9999,,,Available,,N/A,
782,276,0000-9999,,,Available,,N/A,
782,277,0000-9999,,,Available,,N/A,
782,278,0000-9999,,,Available,,N/A,
782,279,0000-9999,,,Available,,N/A,
782,280,0000-9999,,,Available,,N/A,
782,281,0000-9999,,,Available,,N/A,
782,282,0000-9999,,,Available,,N/A,
