NPA,NXX,MBI Block,Company,OCN,Status,Rate Center,Date Assigned,Remarks
,,,,,,,,2018-10-26
236,200,0000-9999,,,Not Available,,N/A,
236,201,0000-9999,,,Not Available,,N/A,
236,202,0000-9999,,,Not Available,,N/A,
236,203,0000-9999,,,Not Available,,N/A,
236,204,0000-9999,,,Not Available,,N/A,
236,205,0000-9999,,,Not Available,,N/A,
236,206,0000-9999,,,Available,,N/A,
236,207,0000-9999,,,Available,,N/A,
236,208,0000-9999,,,Available,,N/A,
236,209,0000-9999,,,Not Available,,N/A,
236,210,0000-9999,,,Available,,N/A,
236,211,0000-9999,,,Not Available,,N/A,
236,212,0000-9999,Bell Mobility,6574,In Service,Prince George,Aug  2 2018 ,
236,213,0000-9999,,,Available,,N/A,
236,214,0000-9999,,,Available,,N/A,
236,215,0000-9999,,,Available,,N/A,
236,216,0000-9999,,,Available,,N/A,
236,217,0000-9999,,,Available,,N/A,
236,218,0000-9999,,,Available,,N/A,
236,219,0000-9999,,,Available,,N/A,
236,220,0000-9999,,,Available,,N/A,
236,221,0000-9999,,,Available,,N/A,
236,222,0000-9999,,,Available,,N/A,
236,223,0000-9999,,,Available,,N/A,
236,224,0000-9999,,,Available,,N/A,
236,225,0000-9999,,,Available,,N/A,
236,226,0000-9999,,,Available,,N/A,
236,227,0000-9999,,,Available,,N/A,
236,228,0000-9999,,,Available,,N/A,
236,229,0000-9999,,,Available,,N/A,
236,230,0000-9999,,,Available,,N/A,
236,231,0000-9999,,,Available,,N/A,
236,232,0000-9999,,,Not Available,,N/A,
236,233,0000-9999,,,Not Available,,N/A,
236,234,0000-9999,,,Not Available,,N/A,
236,235,0000-9999,,,Not Available,,N/A,
236,236,0000-9999,,,Not Available,,N/A,
236,237,0000-9999,,,Available,,N/A,
236,238,0000-9999,,,Available,,N/A,
236,239,0000-9999,,,Not Available,,N/A,
236,240,0000-9999,,,Not Available,,N/A,
236,241,0000-9999,,,Available,,N/A,
236,242,0000-9999,,,Not Available,,N/A,
236,243,0000-9999,,,Not Available,,N/A,
236,244,0000-9999,,,Not Available,,N/A,
236,245,0000-9999,,,Not Available,,N/A,
236,246,0000-9999,,,Not Available,,N/A,
236,247,0000-9999,,,Not Available,,N/A,
236,248,0000-9999,,,Not Available,,N/A,
236,249,0000-9999,,,Not Available,,N/A,
236,250,0000-9999,,,Not Available,,N/A,
236,251,0000-9999,,,Not Available,,N/A,
236,252,0000-9999,,,Not Available,,N/A,
236,253,0000-9999,,,Not Available,,N/A,
236,254,0000-9999,,,Not Available,,N/A,
236,255,0000-9999,Bell Mobility,6574,Assigned,Courtenay,Apr 13 2018 ,
236,256,0000-9999,,,Available,,N/A,
236,257,0000-9999,,,Not Available,,N/A,
236,258,0000-9999,,,Not Available,,N/A,
236,259,0000-9999,,,Not Available,,N/A,
236,260,0000-9999,,,Available,,N/A,
236,261,0000-9999,,,Available,,N/A,
236,262,0000-9999,,,Available,,N/A,
236,263,0000-9999,,,Available,,N/A,
236,264,0000-9999,,,Available,,N/A,
236,265,0000-9999,,,Available,,N/A,
236,266,0000-9999,,,Available,,N/A,
236,267,0000-9999,,,Available,,N/A,
236,268,0000-9999,,,Not Available,,N/A,
236,269,0000-9999,,,Available,,N/A,
236,270,0000-9999,,,Available,,N/A,
236,271,0000-9999,,,Available,,N/A,
236,272,0000-9999,,,Available,,N/A,
236,273,0000-9999,,,Available,,N/A,
236,274,0000-9999,,,Available,,N/A,
236,275,0000-9999,,,Available,,N/A,
236,276,0000-9999,,,Available,,N/A,
236,277,0000-9999,,,Available,,N/A,
236,278,0000-9999,,,Available,,N/A,
236,279,0000-9999,,,Available,,N/A,
236,280,0000-9999,,,Available,,N/A,
236,281,0000-9999,,,Available,,N/A,
236,282,0000-9999,,,Available,,N/A,
236,283,0000-9999,,,Available,,N/A,
236,284,0000-9999,,,Available,,N/A,
236,285,0000-9999,,,Available,,N/A,
236,286,0000-9999,,,Available,,N/A,
236,287,0000-9999,,,Available,,N/A,
236,288,0000-9999,,,Available,,N/A,
236,289,0000-9999,,,Available,,N/A,
236,290,0000-9999,,,Available,,N/A,
236,291,0000-9999,,,Available,,N/A,
236,292,0000-9999,,,Available,,N/A,
236,293,0000-9999,,,Available,,N/A,
236,294,0000-9999,,,Available,,N/A,
236,295,0000-9999,,,Available,,N/A,
236,296,0000-9999,,,Available,,N/A,
236,297,0000-9999,,,Available,,N/A,
236,298,0000-9999,Bell Mobility,6574,Assigned,Vancouver,Jul 18 2018 ,
236,299,0000-9999,Bell Mobility,6574,Assigned,Vancouver,Jul 17 2018 ,
236,300,0000-9999,,,Available,,N/A,
236,301,0000-9999,,,Available,,N/A,
236,302,0000-9999,,,Available,,N/A,
236,303,0000-9999,,,Available,,N/A,
236,304,0000-9999,,,Available,,N/A,
236,305,0000-9999,,,Available,,N/A,
236,306,0000-9999,,,Available,,N/A,
236,307,0000-9999,,,Not Available,,N/A,
236,308,0000-9999,,,Available,,N/A,
236,309,0000-9999,,,Not Available,,N/A,
236,310,0000-9999,,,Not Available,,N/A,
236,311,0000-9999,,,Not Available,,N/A,
236,312,0000-9999,,,Not Available,,N/A,
236,313,0000-9999,,,Not Available,,N/A,
236,314,0000-9999,,,Not Available,,N/A,
236,315,0000-9999,,,Not Available,,N/A,
236,316,0000-9999,,,Available,,N/A,
236,317,0000-9999,,,Available,,N/A,
236,318,0000-9999,,,Available,,N/A,
236,319,0000-9999,,,Not Available,,N/A,
236,320,0000-9999,,,Available,,N/A,
236,321,0000-9999,,,Available,,N/A,
236,322,0000-9999,,,Available,,N/A,
236,323,0000-9999,,,Available,,N/A,
236,324,0000-9999,,,Available,,N/A,
236,325,0000-9999,,,Available,,N/A,
236,326,0000-9999,,,Not Available,,N/A,
236,327,0000-9999,,,Available,,N/A,
236,328,0000-9999,,,Available,,N/A,
236,329,0000-9999,,,Available,,N/A,
236,330,0000-9999,Bell Mobility,6574,Assigned,Vancouver,Jun 29 2018 ,
236,331,0000-9999,Bell Mobility,6574,In Service,Prince George,Dec 24 2014 ,
236,332,0000-9999,,,Available,,N/A,
236,333,0000-9999,,,Available,,N/A,
236,334,0000-9999,Bell Mobility,6574,Assigned,Vancouver,Oct 12 2018 ,
