NPA,NXX,MBI Block,Company,OCN,Status,Rate Center,Date Assigned,Remarks
,,,,,,,,2018-10-26
450,200,0000-9999,,,Available,,N/A,
450,201,0000-9999,,,Available,,N/A,
450,202,0000-9999,,,Available,,N/A,
450,203,0000-9999,TELUS Mobility,8303,In Service,Bedford,Grandfathered,
450,204,0000-9999,TELUS Mobility,8303,In Service,Granby,Grandfathered,
450,205,0000-9999,,,Available,,N/A,
450,206,0000-9999,,,Available,,N/A,
450,207,0000-9999,Bell Mobility,6574,In Service,Lachute,Nov 12 2006 ,
450,208,0000-9999,,,Available,,N/A,
450,209,0000-9999,,,Available,,N/A,
450,210,0000-9999,,,Available,,N/A,
450,211,0000-9999,,,Not Available,,N/A,
450,212,0000-9999,,,Available,,N/A,
450,213,0000-9999,,,Available,,N/A,
450,214,0000-9999,,,Available,,N/A,
450,215,0000-9999,,,Available,,N/A,
450,216,0000-9999,Bell Mobility,6574,In Service,St-Jerome,Dec 11 2014 ,
450,217,0000-9999,,,Available,,N/A,
450,218,0000-9999,,,Available,,N/A,
450,219,0000-9999,,,Available,,N/A,
450,220,0000-9999,,,Available,,N/A,
450,221,0000-9999,,,Available,,N/A,
450,222,0000-9999,,,Available,,N/A,
450,223,0000-0999,,,Available,,N/A,
450,223,1000-1999,TELUS Mobility,8303,In Service,St-Hyacinthe,Dec 21 2007 ,
450,223,2000-2999,Bell Mobility,6574,In Service,St-Hyacinthe,Grandfathered,
450,223,3000-3999,Bell Mobility,6574,In Service,St-Hyacinthe,Grandfathered,
450,223,4000-4999,TELUS Mobility,8303,In Service,St-Hyacinthe,Grandfathered,
450,223,5000-5999,Bell Mobility,6574,In Service,St-Hyacinthe,Grandfathered,
450,223,6000-6999,Bell Mobility,6574,In Service,St-Hyacinthe,Grandfathered,
450,223,7000-7999,TELUS Mobility,8303,In Service,St-Hyacinthe,Dec 21 2007 ,
450,223,8000-8999,Bell Mobility,6574,In Service,St-Hyacinthe,Grandfathered,
450,223,9000-9999,Bell Mobility,6574,In Service,St-Hyacinthe,Grandfathered,
450,224,0000-9999,,,Available,,N/A,
450,225,0000-9999,,,Available,,N/A,
450,226,0000-9999,,,Available,,N/A,
450,227,0000-9999,,,Available,,N/A,
450,228,0000-9999,,,Available,,N/A,
450,229,0000-9999,,,Available,,N/A,
450,230,0000-9999,Bell Mobility,6574,In Service,St-Hyacinthe,Grandfathered,
450,231,0000-9999,,,Available,,N/A,
450,232,0000-9999,,,Available,,N/A,
450,233,0000-9999,,,Available,,N/A,
450,234,0000-9999,,,Available,,N/A,
450,235,0000-9999,Bell Mobility,6574,In Service,Granby,Sep  3 2015 ,
450,236,0000-9999,,,Available,,N/A,
450,237,0000-9999,,,Available,,N/A,
450,238,0000-9999,,,Available,,N/A,
450,239,0000-9999,,,Available,,N/A,
450,240,0000-9999,,,Available,,N/A,
450,241,0000-9999,,,Available,,N/A,
450,242,0000-9999,,,Available,,N/A,
450,243,0000-9999,,,Available,,N/A,
450,244,0000-9999,,,Available,,N/A,
450,245,0000-9999,,,Available,,N/A,
450,246,0000-9999,,,Available,,N/A,
450,247,0000-9999,,,Available,,N/A,
450,248,0000-9999,TELUS Mobility,8303,In Service,Bedford,Oct 30 2006 ,
450,249,0000-9999,,,Available,,N/A,
450,250,0000-9999,,,Available,,N/A,
450,251,0000-9999,,,Available,,N/A,
450,252,0000-9999,,,Available,,N/A,
450,253,0000-9999,,,Available,,N/A,
450,254,0000-9999,,,Available,,N/A,
450,255,0000-9999,,,Available,,N/A,
450,256,0000-9999,,,Available,,N/A,
450,257,0000-9999,,,Not Available,,N/A,
450,258,0000-9999,,,Available,,N/A,
450,259,0000-9999,,,Available,,N/A,
450,260,0000-9999,,,Available,,N/A,
450,261,0000-0999,,,Available,,N/A,
450,261,1000-1999,,,Available,,N/A,
450,261,2000-2999,Bell Mobility,6574,In Service,St-Hyacinthe,Grandfathered,
450,261,3000-3999,Bell Mobility,6574,In Service,St-Hyacinthe,Grandfathered,
450,261,4000-4999,Bell Mobility,6574,In Service,St-Hyacinthe,Grandfathered,
450,261,5000-5999,Bell Mobility,6574,In Service,St-Hyacinthe,Grandfathered,
450,261,6000-6999,Bell Mobility,6574,In Service,St-Hyacinthe,Grandfathered,
450,261,7000-7999,TELUS Mobility,8303,In Service,St-Hyacinthe,Grandfathered,
450,261,8000-8999,,,Available,,N/A,
450,261,9000-9999,,,Available,,N/A,
450,262,0000-9999,,,Available,,N/A,
450,263,0000-9999,,,Available,,N/A,
450,264,0000-9999,,,Available,,N/A,
450,265,0000-9999,,,Available,,N/A,
450,266,0000-9999,,,Available,,N/A,
450,267,0000-9999,,,Available,,N/A,
450,268,0000-9999,TELUS Mobility,8303,In Service,Beauharnois,Grandfathered,
450,269,0000-9999,,,Available,,N/A,
450,270,0000-9999,TELUS Mobility,8303,In Service,Beauharnois,Grandfathered,
450,271,0000-9999,TELUS Mobility,8303,In Service,Joliette,Grandfathered,
450,272,0000-9999,TELUS Mobility,8303,In Service,St-Jean,Grandfathered,
450,273,0000-9999,,,Not Available,,N/A,
450,274,0000-9999,,,Available,,N/A,
450,275,0000-9999,Bell Mobility,6574,In Service,St-Jerome,Grandfathered,
450,276,0000-9999,TELUS Mobility,8303,In Service,Ste-Therese,Grandfathered,
450,277,0000-9999,TELUS Mobility,8303,In Service,Beauharnois,Grandfathered,
450,278,0000-9999,TELUS Mobility,8303,In Service,St-Hyacinthe,Grandfathered,
450,279,0000-9999,,,Available,,N/A,
450,280,0000-9999,,,Available,,N/A,
450,281,0000-9999,,,Available,,N/A,
450,282,0000-9999,,,Available,,N/A,
450,283,0000-9999,,,Available,,N/A,
450,284,0000-9999,TELUS Mobility,8303,In Service,Joliette,Jan 31 2007 ,
450,285,0000-9999,TELUS Mobility,8303,In Service,Joliette,Jan 31 2007 ,
450,286,0000-9999,,,Available,,N/A,
450,287,0000-9999,,,Available,,N/A,
450,288,0000-9999,Bell Mobility,6574,In Service,Valleyfield,Grandfathered,
450,289,0000-9999,,,Available,,N/A,
450,290,0000-9999,,,Available,,N/A,
450,291,0000-9999,,,Available,,N/A,
450,292,0000-9999,,,Available,,N/A,
450,293,0000-9999,,,Available,,N/A,
450,294,0000-9999,,,Available,,N/A,
450,295,0000-9999,,,Available,,N/A,
450,296,0000-9999,,,Available,,N/A,
450,297,0000-9999,,,Available,,N/A,
450,298,0000-9999,,,Available,,N/A,
450,299,0000-9999,,,Available,,N/A,
450,300,0000-9999,,,Available,,N/A,
450,301,0000-9999,,,Available,,N/A,
450,302,0000-9999,,,Available,,N/A,
450,303,0000-9999,,,Available,,N/A,
450,304,0000-9999,,,Available,,N/A,
450,305,0000-9999,,,Available,,N/A,
450,306,0000-9999,,,Available,,N/A,
450,307,0000-9999,,,Available,,N/A,
450,308,0000-9999,,,Available,,N/A,
450,309,0000-9999,,,Available,,N/A,
450,310,0000-9999,,,Available,,N/A,
450,311,0000-9999,,,Not Available,,N/A,
450,312,0000-9999,,,Available,,N/A,
450,313,0000-9999,,,Available,,N/A,
450,314,0000-9999,,,Available,,N/A,
450,315,0000-9999,,,Available,,N/A,
450,316,0000-9999,,,Available,,N/A,
450,317,0000-9999,,,Available,,N/A,
450,318,0000-9999,,,Available,,N/A,
450,319,0000-9999,,,Available,,N/A,
450,320,0000-9999,TELUS Mobility,8303,In Service,Granby,May  5 2009 ,
450,321,0000-9999,,,Available,,N/A,
450,322,0000-9999,,,Available,,N/A,
450,323,0000-9999,,,Available,,N/A,
450,324,0000-9999,,,Available,,N/A,
450,325,0000-9999,,,Available,,N/A,
450,326,0000-9999,,,Available,,N/A,
450,327,0000-9999,,,Available,,N/A,
450,328,0000-9999,,,Available,,N/A,
450,329,0000-9999,,,Available,,N/A,
450,330,0000-9999,,,Available,,N/A,
450,331,0000-9999,,,Available,,N/A,
450,332,0000-9999,,,Available,,N/A,
450,333,0000-9999,,,Available,,N/A,
450,334,0000-9999,,,Available,,N/A,
450,335,0000-9999,,,Available,,N/A,
450,336,0000-9999,,,Available,,N/A,
450,337,0000-9999,,,Available,,N/A,
450,338,0000-9999,,,Available,,N/A,
450,339,0000-9999,,,Available,,N/A,
450,340,0000-9999,,,Available,,N/A,
450,341,0000-9999,,,Available,,N/A,
450,342,0000-9999,,,Available,,N/A,
450,343,0000-9999,,,Not Available,,N/A,
450,344,0000-9999,,,Available,,N/A,
450,345,0000-9999,,,Available,,N/A,
450,346,0000-9999,Bell Mobility,6574,In Service,St-Jean,Nov 12 2006 ,
450,347,0000-9999,Bell Mobility,6574,In Service,St-Jean,Nov 12 2006 ,
450,348,0000-9999,Bell Mobility,6574,In Service,St-Jean,Nov 12 2006 ,
450,349,0000-9999,Bell Mobility,6574,In Service,St-Jean,Nov 12 2006 ,
450,350,0000-9999,,,Available,,N/A,
450,351,0000-9999,,,Available,,N/A,
450,352,0000-9999,,,Available,,N/A,
450,353,0000-9999,,,Available,,N/A,
450,354,0000-9999,,,Not Available,,N/A,
450,355,0000-9999,,,Available,,N/A,
450,356,0000-9999,,,Available,,N/A,
450,357,0000-0999,Bell Mobility,6574,In Service,St-Jean,Grandfathered,
450,357,1000-1999,,,Available,,N/A,
450,357,2000-2999,,,Available,,N/A,
450,357,3000-3999,Bell Mobility,6574,In Service,St-Jean,Grandfathered,
450,357,4000-4999,Bell Mobility,6574,In Service,St-Jean,Grandfathered,
450,357,5000-5999,Bell Mobility,6574,In Service,St-Jean,Grandfathered,
450,357,6000-6999,Bell Mobility,6574,In Service,St-Jean,Grandfathered,
450,357,7000-7999,,,Available,,N/A,
450,357,8000-8999,,,Available,,N/A,
450,357,9000-9999,,,Available,,N/A,
450,358,0000-9999,,,Available,,N/A,
450,359,0000-9999,Bell Mobility,6574,In Service,St-Jean,Nov 12 2006 ,
450,360,0000-0999,,,Available,,N/A,
450,360,1000-1999,Bell Mobility,6574,In Service,Granby,Grandfathered,
450,360,2000-2999,Bell Mobility,6574,In Service,Granby,Grandfathered,
450,360,3000-3999,Bell Mobility,6574,In Service,Granby,Grandfathered,
450,360,4000-4999,Bell Mobility,6574,In Service,Granby,Grandfathered,
450,360,5000-5999,Bell Mobility,6574,In Service,Granby,Grandfathered,
450,360,6000-6999,Bell Mobility,6574,In Service,Granby,Grandfathered,
450,360,7000-7999,Bell Mobility,6574,In Service,Granby,Grandfathered,
450,360,8000-8999,Bell Mobility,6574,In Service,Granby,Grandfathered,
450,360,9000-9999,TELUS Mobility,8303,In Service,Granby,Grandfathered,
450,361,0000-9999,TELUS Mobility,8303,In Service,Granby,Oct 30 2006 ,
450,362,0000-9999,,,Available,,N/A,
450,363,0000-9999,,,Available,,N/A,
450,364,0000-9999,,,Available,,N/A,
450,365,0000-9999,TELUS Mobility,8303,In Service,Joliette,Jun  7 2010 ,
450,366,0000-9999,,,Available,,N/A,
450,367,0000-9999,,,Available,,N/A,
450,368,0000-9999,TELUS Mobility,8303,In Service,Lavaltrie,Grandfathered,
450,369,0000-9999,,,Available,,N/A,
450,370,0000-0999,,,Available,,N/A,
450,370,1000-1999,,,Available,,N/A,
450,370,2000-2999,Bell Mobility,6574,In Service,Valleyfield,Grandfathered,
450,370,3000-3999,Bell Mobility,6574,In Service,Valleyfield,Grandfathered,
450,370,4000-4999,Bell Mobility,6574,In Service,Valleyfield,Grandfathered,
450,370,5000-5999,,,Available,,N/A,
450,370,6000-6999,Bell Mobility,6574,In Service,Valleyfield,Grandfathered,
450,370,7000-7999,,,Available,,N/A,
450,370,8000-8999,,,Available,,N/A,
450,370,9000-9999,Bell Mobility,6574,In Service,Valleyfield,Grandfathered,
450,371,0000-9999,Bell Mobility,6574,In Service,Valleyfield,Nov 12 2006 ,
450,372,0000-9999,Bell Mobility,6574,In Service,Granby,Nov 12 2006 ,
450,373,0000-9999,,,Available,,N/A,
450,374,0000-9999,,,Available,,N/A,
450,375,0000-9999,,,Available,,N/A,
450,376,0000-9999,,,Available,,N/A,
450,377,0000-0999,,,Available,,N/A,
450,377,1000-1999,,,Available,,N/A,
450,377,2000-2999,,,Available,,N/A,
450,377,3000-3999,,,Available,,N/A,
450,377,4000-4999,,,Available,,N/A,
