NPA,NXX,MBI Block,Company,OCN,Status,Rate Center,Date Assigned,Remarks
,,,,,,,,2018-10-26
807,200,0000-9999,,,Not Available,,N/A,
807,201,0000-9999,,,Not Available,,N/A,
807,202,0000-9999,,,Not Available,,N/A,
807,203,0000-9999,,,Not Available,,N/A,
807,204,0000-9999,,,Not Available,,N/A,
807,205,0000-9999,,,Not Available,,N/A,
807,206,0000-9999,,,Not Available,,N/A,
807,207,0000-9999,,,Not Available,,N/A,
807,208,0000-9999,,,Not Available,,N/A,
807,209,0000-9999,,,Not Available,,N/A,
807,210,0000-9999,,,Not Available,,N/A,
807,211,0000-9999,,,Not Available,,N/A,
807,212,0000-0999,Bell Mobility,6574,In Service,Dryden,May 22 2014 ,
807,212,1000-1999,Bell Mobility,6574,In Service,Dryden,May 22 2014 ,
807,212,2000-2999,Bell Mobility,6574,In Service,Dryden,May 22 2014 ,
807,212,3000-3999,Bell Mobility,6574,In Service,Dryden,May 22 2014 ,
807,212,4000-4999,Bell Mobility,6574,In Service,Dryden,May 22 2014 ,
807,212,5000-5999,Bell Mobility,6574,In Service,Dryden,May 22 2014 ,
807,212,6000-6999,Bell Mobility,6574,In Service,Dryden,May 22 2014 ,
807,212,7000-7999,Bell Mobility,6574,In Service,Dryden,May 22 2014 ,
807,212,8000-8999,Bell Mobility,6574,In Service,Dryden,Jul  8 2013 ,
807,212,9000-9999,Bell Mobility,6574,In Service,Dryden,Jul  8 2013 ,
807,213,0000-9999,,,Not Available,,N/A,
807,214,0000-9999,,,Available,,N/A,
807,215,0000-9999,,,Available,,N/A,
807,216,0000-9999,,,Available,,N/A,
807,217,0000-9999,,,Available,,N/A,
807,218,0000-9999,,,Not Available,,N/A,
807,219,0000-9999,Bell Mobility,6574,In Service,Red Lake,Mar 17 2014 ,
807,220,0000-9999,,,Available,,N/A,
807,221,0000-9999,,,Available,,N/A,
807,222,0000-9999,Bell Mobility,6574,In Service,Kenora,Mar 28 2011 ,
807,223,0000-9999,,,Available,,N/A,
807,224,0000-9999,,,Available,,N/A,
807,225,0000-9999,,,Available,,N/A,
807,226,0000-9999,,,Available,,N/A,
807,227,0000-0999,,,Available,,N/A,
807,227,1000-1999,,,Available,,N/A,
807,227,2000-2999,,,Available,,N/A,
807,227,3000-3999,,,Available,,N/A,
807,227,4000-4999,,,Available,,N/A,
807,227,5000-5999,,,Available,,N/A,
807,227,6000-6999,,,Available,,N/A,
807,227,7000-7999,,,Available,,N/A,
807,227,8000-8999,Bell Mobility,6574,In Service,Fort Frances,Jul 11 2013 ,
807,227,9000-9999,Bell Mobility,6574,In Service,Fort Frances,Jul 11 2013 ,
807,228,0000-9999,,,Available,,N/A,
807,229,0000-9999,,,Available,,N/A,
807,230,0000-9999,,,Available,,N/A,
807,231,0000-9999,,,Available,,N/A,
807,232,0000-9999,,,Not Available,,N/A,
807,233,0000-9999,,,Not Available,,N/A,
807,234,0000-9999,,,Not Available,,N/A,
807,235,0000-9999,,,Not Available,,N/A,
807,236,0000-9999,,,Not Available,,N/A,
807,237,0000-9999,,,Not Available,,N/A,
807,238,0000-9999,,,Available,,N/A,
807,239,0000-9999,,,Not Available,,N/A,
807,240,0000-9999,,,Not Available,,N/A,
807,241,0000-9999,,,Not Available,,N/A,
807,242,0000-9999,,,Available,,N/A,
807,243,0000-9999,,,Not Available,,N/A,
807,244,0000-9999,,,Not Available,,N/A,
807,245,0000-9999,,,Not Available,,N/A,
807,246,0000-9999,,,Not Available,,N/A,
807,247,0000-9999,,,Not Available,,N/A,
807,248,0000-9999,,,Not Available,,N/A,
807,249,0000-9999,,,Not Available,,N/A,
807,250,0000-9999,,,Not Available,,N/A,
807,251,0000-9999,,,Available,,N/A,
807,252,0000-9999,,,Available,,N/A,
807,253,0000-9999,,,Not Available,,N/A,
807,254,0000-9999,,,Not Available,,N/A,
807,255,0000-9999,,,Available,,N/A,
807,256,0000-9999,,,Not Available,,N/A,
807,257,0000-9999,,,Not Available,,N/A,
807,258,0000-9999,,,Not Available,,N/A,
807,259,0000-9999,,,Not Available,,N/A,
807,260,0000-9999,,,Not Available,,N/A,
807,261,0000-9999,,,Not Available,,N/A,
807,262,0000-9999,,,Not Available,,N/A,
807,263,0000-9999,,,Not Available,,N/A,
807,264,0000-9999,,,Not Available,,N/A,
807,265,0000-9999,,,Available,,N/A,
807,266,0000-9999,,,Not Available,,N/A,
807,267,0000-9999,,,Not Available,,N/A,
807,268,0000-9999,,,Not Available,,N/A,
807,269,0000-9999,,,Not Available,,N/A,
807,270,0000-9999,,,Available,,N/A,
807,271,0000-9999,,,Available,,N/A,
807,272,0000-9999,,,Available,,N/A,
807,273,0000-9999,,,Not Available,,N/A,
