NPA,NXX,MBI Block,Company,OCN,Status,Rate Center,Date Assigned,Remarks
,,,,,,,,2018-10-26
226,200,0000-9999,,,Available,,N/A,
226,201,0000-9999,,,Available,,N/A,
226,202,0000-9999,,,Available,,N/A,
226,203,0000-9999,TELUS Mobility,8303,In Service,Guelph,Sep 24 2009 ,
226,204,0000-9999,,,Available,,N/A,
226,205,0000-9999,,,Available,,N/A,
226,206,0000-9999,,,Available,,N/A,
226,207,0000-9999,,,Available,,N/A,
226,208,0000-9999,,,Available,,N/A,
226,209,0000-9999,,,Available,,N/A,
226,210,0000-9999,,,Available,,N/A,
226,211,0000-9999,,,Not Available,,N/A,
226,212,0000-9999,,,Available,,N/A,
226,213,0000-9999,,,Available,,N/A,
226,214,0000-9999,,,Available,,N/A,
226,215,0000-9999,,,Available,,N/A,
226,216,0000-9999,Bell Mobility,6574,In Service,Windsor,Feb 24 2015 ,
226,217,0000-9999,,,Available,,N/A,
226,218,0000-9999,,,Available,,N/A,
226,219,0000-9999,,,Available,,N/A,
226,220,0000-9999,,,Available,,N/A,
226,221,0000-9999,,,Available,,N/A,
226,222,0000-9999,TELUS Mobility,8303,In Service,Goderich,Oct 19 2006 ,
226,223,0000-9999,,,Available,,N/A,
226,224,0000-9999,,,Available,,N/A,
226,225,0000-9999,,,Available,,N/A,
226,226,0000-9999,,,Not Available,,N/A,
226,227,0000-9999,,,Available,,N/A,
226,228,0000-9999,,,Available,,N/A,
226,229,0000-9999,,,Available,,N/A,
226,230,0000-9999,TELUS Mobility,8303,In Service,Walkerton,Jan  3 2007 ,
226,231,0000-9999,TELUS Mobility,8303,In Service,Tillsonburg,Jan  3 2007 ,
226,232,0000-9999,,,Available,,N/A,
226,233,0000-9999,,,Available,,N/A,
226,234,0000-9999,TELUS Mobility,8303,In Service,London,May 18 2007 ,
226,235,0000-9999,TELUS Mobility,8303,In Service,London,Oct 28 2009 ,
226,236,0000-9999,TELUS Mobility,8303,In Service,London,Nov 26 2010 ,
226,237,0000-9999,TELUS Mobility,8303,In Service,London,Nov 26 2010 ,
226,238,0000-9999,TELUS Mobility,8303,In Service,London,Nov 26 2010 ,
226,239,0000-9999,TELUS Mobility,8303,In Service,London,Nov 26 2010 ,
226,240,0000-9999,,,Available,,N/A,
226,241,0000-9999,,,Available,,N/A,
226,242,0000-9999,,,Available,,N/A,
226,243,0000-9999,,,Available,,N/A,
226,244,0000-9999,,,Available,,N/A,
226,245,0000-9999,,,Available,,N/A,
226,246,0000-9999,,,Available,,N/A,
226,247,0000-9999,Bell Mobility,6574,In Service,London,Mar  3 2014 ,
226,248,0000-9999,,,Available,,N/A,
226,249,0000-9999,,,Available,,N/A,
226,250,0000-9999,,,Available,,N/A,
226,251,0000-9999,,,Available,,N/A,
226,252,0000-9999,,,Available,,N/A,
226,253,0000-9999,,,Available,,N/A,
226,254,0000-9999,,,Available,,N/A,
226,255,0000-9999,,,Available,,N/A,
226,256,0000-9999,,,Available,,N/A,
226,257,0000-9999,,,Available,,N/A,
226,258,0000-9999,,,Available,,N/A,
226,259,0000-9999,,,Available,,N/A,
226,260,0000-9999,,,Available,,N/A,
226,261,0000-9999,Bell Mobility,6574,In Service,Stratford,Sep  3 2015 ,
226,262,0000-9999,,,Available,,N/A,
226,263,0000-9999,,,Available,,N/A,
226,264,0000-9999,,,Available,,N/A,
226,265,0000-9999,,,Available,,N/A,
226,266,0000-9999,,,Available,,N/A,
226,267,0000-9999,,,Available,,N/A,
226,268,0000-9999,,,Available,,N/A,
226,269,0000-9999,,,Available,,N/A,
226,270,0000-9999,,,Available,,N/A,
226,271,0000-9999,,,Available,,N/A,
226,272,0000-9999,,,Available,,N/A,
226,273,0000-9999,,,Available,,N/A,
226,274,0000-9999,,,Available,,N/A,
226,275,0000-9999,,,Available,,N/A,
226,276,0000-9999,,,Available,,N/A,
226,277,0000-9999,,,Available,,N/A,
226,278,0000-9999,,,Available,,N/A,
226,279,0000-9999,,,Available,,N/A,
226,280,0000-9999,,,Available,,N/A,
226,281,0000-9999,,,Available,,N/A,
226,282,0000-9999,,,Available,,N/A,
226,283,0000-9999,,,Available,,N/A,
226,284,0000-9999,,,Available,,N/A,
226,285,0000-9999,,,Available,,N/A,
226,286,0000-9999,,,Available,,N/A,
226,287,0000-9999,,,Available,,N/A,
226,288,0000-9999,,,Available,,N/A,
226,289,0000-9999,,,Available,,N/A,
226,290,0000-9999,,,Available,,N/A,
226,291,0000-9999,,,Available,,N/A,
226,292,0000-9999,,,Available,,N/A,
226,293,0000-9999,,,Available,,N/A,
226,294,0000-9999,,,Available,,N/A,
226,295,0000-9999,,,Available,,N/A,
226,296,0000-9999,,,Available,,N/A,
226,297,0000-9999,,,Available,,N/A,
226,298,0000-9999,,,Available,,N/A,
226,299,0000-9999,,,Available,,N/A,
226,300,0000-9999,,,Available,,N/A,
226,301,0000-9999,,,Available,,N/A,
226,302,0000-9999,,,Available,,N/A,
226,303,0000-9999,,,Available,,N/A,
